CustomerNumber;campaign_id;event_name;event_date;campaign_category;uniqe_id;emarsys_uid
2308975;CRM-MiscALL-Ramadan_Lapsed_Email1-EN-16_05_2018;opened;2018-06-04 12:30:17;News.Misc.Misc.Reactivation.EN|mt-news;44f229ed0305f156f3c023a79e39b00dad228d29;xQwLJLYN8p
2149237;CRM-MiscALL-Ramadan_Lapsed_Email1-EN-16_05_2018;opened;2018-06-04 18:03:32;News.Misc.Misc.Reactivation.EN|mt-news;9464820946e7597a387e642e7f09df886e1c386c;U35uZdlguR
2373122;CRM-MiscALL-Ramadan_Lapsed_Email1-EN-16_05_2018;opened;2018-06-04 11:53:56;News.Misc.Misc.Reactivation.EN|mt-news;284a02ccb65e0677eea9047124fa608350c7da91;rysrmTHE2e
886143;CRM-MiscALL-Ramadan_Lapsed_Email1-EN-16_05_2018;opened;2018-06-04 20:42:29;News.Misc.Misc.Reactivation.EN|mt-news;62a921fa61be1c1373a7d851f967c347ea07e648;Iop4uY1GD6
1641422;CRM-MiscALL-Ramadan_Lapsed_Email1-EN-16_05_2018;opened;2018-06-04 14:58:22;News.Misc.Misc.Reactivation.EN|mt-news;2a367198fd36fae41d61dcccf42cc165e1e35fa1;TsCyDPY0CF
2262693;CRM-MiscALL-Ramadan_Lapsed_Email1-EN-16_05_2018;opened;2018-06-04 05:48:22;News.Misc.Misc.Reactivation.EN|mt-news;fc80095df8cb8db9010599f5614191480e232d65;ZGLc8Ej1Mm
2372223;CRM-MiscALL-Ramadan_Lapsed_Email1-EN-16_05_2018;opened;2018-06-04 07:16:00;News.Misc.Misc.Reactivation.EN|mt-news;c0c628d63b02fb6bc9bd26ea5d37dbfc190556d6;rpPRqMplr0
1796853;CRM-MiscALL-Ramadan_Lapsed_Email1-EN-16_05_2018;opened;2018-06-04 23:08:22;News.Misc.Misc.Reactivation.EN|mt-news;868501b68db07d19617a951c2ef8b93548d77ecb;tXTHsnO7wK
155740;CRM-MiscALL-Ramadan_Lapsed_Email1-EN-16_05_2018;opened;2018-06-04 13:33:28;News.Misc.Misc.Reactivation.EN|mt-news;c38830c3cafe225919db981d83f061e517a4b011;EV7N7Zm1Ly
2306460;CRM-MiscALL-Ramadan_Lapsed_Email1-EN-16_05_2018;opened;2018-06-05 00:21:51;News.Misc.Misc.Reactivation.EN|mt-news;fc6d3c90d10a69d2b604e34d99eeca158c49eeb2;NZLrgm5LIn
1628438;CRM-MiscALL-Ramadan_Lapsed_Email1-EN-16_05_2018;opened;2018-06-04 17:35:44;News.Misc.Misc.Reactivation.EN|mt-news;ed75a77a7e012525c8554c11061e1d5e5f6ecfc4;E7UYpEg7uQ
3100579;20180522_0510_P0015-Email3-MT-GenericFX|e3;opened;2018-06-04 05:59:18;FX.MT.Misc.Activation.Misc|ws-e3-mt-generic;187e5d531817131e2a5eff9b379e09d7dfa7d0ba;0RDDIRypql
3099260;20180522_0510_P0015-Email3-MT-GenericFX|e3;opened;2018-06-04 06:26:15;FX.MT.Misc.Activation.Misc|ws-e3-mt-generic;f5b7f2c3e3a7ac511877c25bf77a9e309a9a754f;bCV4bNypsh
3112926;20180522_0537_P0015-Email5-MT-Promo|e5;opened;2018-06-04 06:54:24;Promo.AT.Misc.Activation.Misc|ws-e2-at-promo;91fe24be85858fc3005ebca2b153f4e108dc600d;8qJBdtkTNz
2836815;20180522_0658_P0016old-Activation-Trusted-MT-EN;opened;2018-06-04 07:00:37;Promo.MT.Misc.Activation.EN;0eff802dfc14d90d2f3fb2c2e4b9d4fe3e4cb89b;yajIWNfd6A
2837663;20180522_0658_P0016old-Activation-Trusted-MT-EN;opened;2018-06-04 05:34:28;Promo.MT.Misc.Activation.EN;9e50ffa4a78af231b2d7123ff7a107f359cdc634;oXxkbGbfTd
3122393;20180522_0904_P0015-Email2-MT-GEN|e2;opened;2018-06-04 03:38:29;News.MT.Misc.Activation.Misc|ws-e2-mt-generic;ca9a029a5db821ec954f1c46f99c23db5d732fb7;dZUb9pKuqM
3123333;20180522_0904_P0015-Email2-MT-GEN|e2;opened;2018-06-04 06:07:48;News.MT.Misc.Activation.Misc|ws-e2-mt-generic;5d90fd909f6653ca670f04b072e6b4bc6da2422f;P85NrNd1Qr
2944791;20180522_1013_P0016-New2b_Activation-Promo_Reminder_Email2;opened;2018-06-04 06:21:48;Promo.MT.Misc.Activation.EN|mt-promo;bfc3e3ab570da9fa6181e6d0fa2939d536d3b30c;DQOu5uvyg3
1198308;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 16:41:35;News.Misc.Misc.CrossLifeCycle.EN|mt-news;457f141cb8b9634f9c301b45a7a8de5b32c9bb48;CkoVM1ZFho
714950;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 17:17:29;News.Misc.Misc.CrossLifeCycle.EN|mt-news;8e5ba23b6f6b863f7520d40777436d702508091a;n1nl56rcnY
982828;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 09:06:51;News.Misc.Misc.CrossLifeCycle.EN|mt-news;9e28b2c7be339bc8ee6b1e1209a91fac8ec955b3;r2qfMb8dQS
2025364;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 15:11:09;News.Misc.Misc.CrossLifeCycle.EN|mt-news;81b936a29c6155e7f3513b8cdf75dead197499e7;5HIkGFtdzG
3032286;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 23:57:15;News.Misc.Misc.CrossLifeCycle.EN|mt-news;ef46710e021b7831f38f24071d59aeb83622bc62;J1upSVIYE8
2457002;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 18:44:34;News.Misc.Misc.CrossLifeCycle.EN|mt-news;039788690a8b1fbf5bc632364ba0b0a0d3fabaf9;zYrTKdroGI
3032326;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 13:53:24;News.Misc.Misc.CrossLifeCycle.EN|mt-news;861d196db872f37073462ee54b7272a226ef4161;m7igu3yEEV
2288845;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 01:15:07;News.Misc.Misc.CrossLifeCycle.EN|mt-news;48635bc07099d24f1dbed225e6346c8172654174;lnlKj1EEKG
940224;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 11:11:26;News.Misc.Misc.CrossLifeCycle.EN|mt-news;492afa2f5a5b5a00514133a8bfec9ecbd1040a82;SMpytgMnJ2
514714;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 02:07:54;News.Misc.Misc.CrossLifeCycle.EN|mt-news;ca2f26a613905965ec9f547cb364deaacc7266d4;8FTxcgPjNu
507933;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 10:04:10;News.Misc.Misc.CrossLifeCycle.EN|mt-news;449c4b7b9b9aaf8c0ad4193fa9f977d531a1ea47;eJ4pPkuVlT
2848726;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 19:02:40;News.Misc.Misc.CrossLifeCycle.EN|mt-news;08f47ace931709578b0d8602f0d27c70c9841500;ZqhxK8wQoW
2893288;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 16:53:14;News.Misc.Misc.CrossLifeCycle.EN|mt-news;0d89bbe75134cfa623d93b7bccc33d790a94b85c;W6x0iHmmqC
1198627;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 11:46:20;News.Misc.Misc.CrossLifeCycle.EN|mt-news;7ba40711ae23061a3cc2e6e83a6e3bc409d20694;BxOJH5LHIG
1106037;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 15:10:55;News.Misc.Misc.CrossLifeCycle.EN|mt-news;982f91a1f441832a82d13ab34047a235f618bb17;MgziJOHxZJ
2654270;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 10:59:00;News.Misc.Misc.CrossLifeCycle.EN|mt-news;62b510875c9c9d98abf0b6a5a1e85ac635aa48c8;WKuafgmJIc
482156;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 17:42:11;News.Misc.Misc.CrossLifeCycle.EN|mt-news;ae985c8bb20c330f810325a0072753a7c4a5cdb3;KiSwIcjqS4
1894896;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 21:38:00;News.Misc.Misc.CrossLifeCycle.EN|mt-news;7d474bbb1b8a272ed5ddb371b5ff8cc1ff1b6f6b;QmklEC86Xx
540568;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 12:05:38;News.Misc.Misc.CrossLifeCycle.EN|mt-news;b4f0808edcfb71057ce34668136543f0e72cc032;WyVZU8gEQf
2730527;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 19:30:44;News.Misc.Misc.CrossLifeCycle.EN|mt-news;34caf0ce3be755abbbf9d35b424455ca8c80820c;VyCdnppZfH
1039436;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 09:19:42;News.Misc.Misc.CrossLifeCycle.EN|mt-news;fe1561c2767a45a50ec4e02190cba6f8f166ba26;ae45273GbU
1438841;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 21:42:28;News.Misc.Misc.CrossLifeCycle.EN|mt-news;eda464a37b2169b5a8b2ed86fa106da701e11d79;upO2BouGwS
3033462;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 15:53:02;News.Misc.Misc.CrossLifeCycle.EN|mt-news;8b8bd8f7836159c0ac5b1aa1dbc4344dadb5dfb3;rtkpUwsVvg
1979700;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 20:48:30;News.Misc.Misc.CrossLifeCycle.EN|mt-news;3aadbce304b9cfe821cdda62d85668769d1180bc;xDQvSdEs4X
2765865;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 10:18:15;News.Misc.Misc.CrossLifeCycle.EN|mt-news;1f67d74f0243f5bdb2de5bfc4772e3700ab1dff5;D05IWBdalb
1854389;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 20:37:27;News.Misc.Misc.CrossLifeCycle.EN|mt-news;3641524fa4302bed051948c89768c7e803f46f45;EjwUUrmqD7
2429432;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 14:13:09;News.Misc.Misc.CrossLifeCycle.EN|mt-news;3bbf3fe49ba636b2123454b3b50ec1f771f32296;47OUhOIz5g
1122709;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 01:52:34;News.Misc.Misc.CrossLifeCycle.EN|mt-news;9cff49ba4dcd0581930ff09ddf2f7838bb7f2653;VfIYeJ5wRM
3033939;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 10:35:41;News.Misc.Misc.CrossLifeCycle.EN|mt-news;32457fb8f49df4e3ccd78e4952b658f3a8cc70cb;LnziLvZU73
813631;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 22:38:02;News.Misc.Misc.CrossLifeCycle.EN|mt-news;5c71303dc352801de1e4925beb6c45f7817adc46;sBxk0rNcsQ
1979849;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 14:08:44;News.Misc.Misc.CrossLifeCycle.EN|mt-news;e0d4615470ea9dbbb4648cd463cae1aa20a424b0;cPHg1houid
668534;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 10:15:31;News.Misc.Misc.CrossLifeCycle.EN|mt-news;2dd9627c7dec1a054436f75916217b1487f66125;CR4oUofkp3
604123;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 08:52:07;News.Misc.Misc.CrossLifeCycle.EN|mt-news;e1aa663d075ad0b03a6f5804340ded19956bbcae;tW9WAkxeNf
466380;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 12:32:34;News.Misc.Misc.CrossLifeCycle.EN|mt-news;3addd10784cd9cd3880649b1ee65ed9298c79435;q032zpwuGj
1958111;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 10:21:41;News.Misc.Misc.CrossLifeCycle.EN|mt-news;1029ea58d66378a90b32fe88b092871d00ce4bf0;dFdrWKjtuM
2588923;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 14:24:52;News.Misc.Misc.CrossLifeCycle.EN|mt-news;f7810cd5b8d9704b325e988a1688f72e2fa48ab5;rLTZjtARKQ
2589101;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 17:21:42;News.Misc.Misc.CrossLifeCycle.EN|mt-news;03d16c30394735011ac8c5253a525a6e115afe61;HC6uSQnW25
2655499;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 18:06:05;News.Misc.Misc.CrossLifeCycle.EN|mt-news;293f06ecaa33ef3b9bb1e8069b27810ca4082706;71FswR4is7
1958234;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 10:33:31;News.Misc.Misc.CrossLifeCycle.EN|mt-news;3deed18c1a3d4789c4404263c845dcee5b874140;gaobldERbQ
2766444;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 07:43:08;News.Misc.Misc.CrossLifeCycle.EN|mt-news;90f2147c6b524301d11461bfaed303fa3dabda98;NtNvjDMUKm
1854801;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 19:16:49;News.Misc.Misc.CrossLifeCycle.EN|mt-news;41a16de6488e22a3576195fe4aa7a206502a26e1;pHDOQpwk7p
2051706;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 22:27:51;News.Misc.Misc.CrossLifeCycle.EN|mt-news;c8a14ab58c7b90109454990261079b3772066776;2gq3se2izW
2489692;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 05:12:27;News.Misc.Misc.CrossLifeCycle.EN|mt-news;77cd1e42155d9722824cf964ec2d6ed6b2b8ff41;g6CMFiU0lr
692155;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 13:02:59;News.Misc.Misc.CrossLifeCycle.EN|mt-news;827b1704797be1f2459d4850aee4f44b4290f63d;pmx9AHJGly
1582909;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 18:09:24;News.Misc.Misc.CrossLifeCycle.EN|mt-news;eb932dfb10dacb6c33431dfc84bdb3c4a2e73eba;GzXsgqqsGH
2986994;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 11:37:35;News.Misc.Misc.CrossLifeCycle.EN|mt-news;3c68188ee8fad9d69e434b35212ab9b80b00d40d;YByswqYH1v
1073122;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 22:21:54;News.Misc.Misc.CrossLifeCycle.EN|mt-news;7b5862ef90b32c187fef1f45890efd4d36d33e7f;fHEoZPrULi
2692569;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 15:30:02;News.Misc.Misc.CrossLifeCycle.EN|mt-news;1ac16671aeeaa279c6184c1bf1ac325cc3f2a64e;UsTedwNnR3
1198592;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 15:19:56;News.Misc.Misc.CrossLifeCycle.EN|mt-news;e76efd1d803688446ce9342bb1f347cd3bf05c51;oqO8LwUrSD
2374134;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 22:10:34;News.Misc.Misc.CrossLifeCycle.EN|mt-news;2faecfdc5f86f18b3f16316ead1388cb51ce6d81;21zx9QE52Z
1089394;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 16:32:16;News.Misc.Misc.CrossLifeCycle.EN|mt-news;71056b84e47eac04890e20a976d03537a57c1f82;WdTdSSYYaO
1682156;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 14:36:24;News.Misc.Misc.CrossLifeCycle.EN|mt-news;77c774f02a301e566088b2327ac6b76e2b46a0b9;XPUObUMQL9
2767212;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 07:13:06;News.Misc.Misc.CrossLifeCycle.EN|mt-news;621dee625668a8a6f06b3f1a748ffab8c48c0df9;NlyqwFwkaC
647647;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-05 00:52:23;News.Misc.Misc.CrossLifeCycle.EN|mt-news;f82a3aa93af393eb6c3e0c85aba2f3d423468240;Pyaof5jYVy
2026927;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 06:01:15;News.Misc.Misc.CrossLifeCycle.EN|mt-news;e69204103d58b6660973dc3a51f38776f8f33e7a;Olz9lKBlrd
3083949;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 19:22:02;News.Misc.Misc.CrossLifeCycle.EN|mt-news;85a1f22fc82d52c397a58a9ecb4f8cd835b2d093;GNjw8KvXvb
2430556;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 07:48:36;News.Misc.Misc.CrossLifeCycle.EN|mt-news;d5fdd83e79dcdcc52f2c676e071077571617ccc2;Wd7tfnwWSU
1776505;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 16:45:35;News.Misc.Misc.CrossLifeCycle.EN|mt-news;a933cd194f71e2946a1f242f258a2101521e8773;EjQiKVb5qB
1682338;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 17:27:55;News.Misc.Misc.CrossLifeCycle.EN|mt-news;fb19a509f8f3f0e6dc35830b3d5f41e0bd49100e;tBhPJg046R
562909;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 14:56:54;News.Misc.Misc.CrossLifeCycle.EN|mt-news;5e7163181b6d1f34c9b8326d2f93457aa5ffeabe;zyDQSOKc8M
2459228;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 11:05:59;News.Misc.Misc.CrossLifeCycle.EN|mt-news;55ba4021cf7663c496afe65005be4d8407e96cac;lP4TUwdes2
1565177;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 18:13:40;News.Misc.Misc.CrossLifeCycle.EN|mt-news;796b9eb2c119043512a55d7731ec7ec7233483d5;h9LQieZeFu
2155061;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 04:14:41;News.Misc.Misc.CrossLifeCycle.EN|mt-news;4b15d165bc35bdbeb20df6ad15afa7154fabf264;mXYd9a6T97
2732523;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 20:38:39;News.Misc.Misc.CrossLifeCycle.EN|mt-news;bcc56732b16b4c77565d4fd371fed9c85d08417d;QqDh8x3uJh
1959053;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 08:25:04;News.Misc.Misc.CrossLifeCycle.EN|mt-news;4ac89715bfdad84cafcc6f28e4b185b3b618e863;49FebTZOHc
3035603;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 13:54:38;News.Misc.Misc.CrossLifeCycle.EN|mt-news;816e6df6c2d6ae711a5db340531562d7fac84238;3QmiGM92t1
605068;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 12:10:32;News.Misc.Misc.CrossLifeCycle.EN|mt-news;865c6d3057638abb836032a7a78ee4cd6c0f68af;HCCvf2rx1i
2210716;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 22:56:57;News.Misc.Misc.CrossLifeCycle.EN|mt-news;eb8918fa38aebf088823f37deff901cb3db4aeb4;dK4DEyq0m1
1267068;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 14:20:10;News.Misc.Misc.CrossLifeCycle.EN|mt-news;acedac75b47338aa6a8ba662a293cd64b24766fa;gKIHI4Nj20
1603334;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 12:02:50;News.Misc.Misc.CrossLifeCycle.EN|mt-news;18d8f3e40fa84d78a7806a1b068446386cf4af88;jXHrz19JMn
2896366;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 13:23:17;News.Misc.Misc.CrossLifeCycle.EN|mt-news;01d6a972498ff8f68d735cea52e15995c7ec654c;2axIKmV5fe
2155384;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 09:52:05;News.Misc.Misc.CrossLifeCycle.EN|mt-news;0af8598703b5e0d4356ca800cac46a5ff2ccecff;DjVg0eExH6
1834817;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 13:11:07;News.Misc.Misc.CrossLifeCycle.EN|mt-news;0391ad038f469df0608b2372daa187b16e41ae6d;3zc14RGKKq
2768083;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 08:49:11;News.Misc.Misc.CrossLifeCycle.EN|mt-news;881c738065e6eec683a0b9b2d213ab846c86080d;9in9mtXnjB
2346746;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 12:14:07;News.Misc.Misc.CrossLifeCycle.EN|mt-news;a807f659e9cfbfb116a3759aa615d46c2dfabac3;JbEFL5YkPe
522810;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 09:48:07;News.Misc.Misc.CrossLifeCycle.EN|mt-news;6aed9fd51bf5151c1bb8d3174cc4b7755c662b51;gyduNC1oP3
2431145;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 10:20:18;News.Misc.Misc.CrossLifeCycle.EN|mt-news;76b434d9c479bdb147c8cc38ac1d391b679845b7;wUV3kuC2We
2553974;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 08:12:18;News.Misc.Misc.CrossLifeCycle.EN|mt-news;650ba6e872f6d0e0a2747aa0b47bced3914a40a2;jAtoWsrMVx
1623395;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 23:38:44;News.Misc.Misc.CrossLifeCycle.EN|mt-news;7101672b7d7daf616ed38a70da192a2e0cf1372d;rP90GsSXnM
1251015;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 18:45:38;News.Misc.Misc.CrossLifeCycle.EN|mt-news;6f4ad2d0104e422f98b340b1901fd9039b550f61;tFGvHKEwSK
1484292;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 14:47:30;News.Misc.Misc.CrossLifeCycle.EN|mt-news;2dd168971b847f97cbef299e63f4bb2da7d1d95d;jYyqubWJ4I
2942918;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 08:25:15;News.Misc.Misc.CrossLifeCycle.EN|mt-news;95414c643f27b4e1bbe2bf93d04fb86f01c92d8f;fgzyrYWmu8
2809058;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 15:10:41;News.Misc.Misc.CrossLifeCycle.EN|mt-news;c4e0a47b34bc3259aa2a5121116ed1c11a33948d;GCRKxnAepm
669963;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 09:08:03;News.Misc.Misc.CrossLifeCycle.EN|mt-news;7a3baf22eb08a3ebb0c267f614163f4610e2044b;mWWxIWuBV3
1856011;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 18:21:37;News.Misc.Misc.CrossLifeCycle.EN|mt-news;69df6ccbd7b535c67e5c073486f4dee371af6af5;e3aZEg25md
2238716;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 08:42:37;News.Misc.Misc.CrossLifeCycle.EN|mt-news;fed2150ac03db814728de28cb9576a047453723f;v8mqfJGuiO
923294;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 09:07:02;News.Misc.Misc.CrossLifeCycle.EN|mt-news;2d07fb5034339697f511115402fe8e2920bcdedf;kPojspyKdI
1251246;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 05:22:43;News.Misc.Misc.CrossLifeCycle.EN|mt-news;52d5dded51ab3eda7a646c269a0d4043fe4071ef;MC5Sdyz0u9
1702270;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 12:59:31;News.Misc.Misc.CrossLifeCycle.EN|mt-news;5680ac80a0fcfb90dd3218cd60c48e9c21d3340d;4uv461sMzE
2809429;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 14:07:26;News.Misc.Misc.CrossLifeCycle.EN|mt-news;cf98f531d3a298a4e4ac60d9dd153406234d7988;OfGRrgm3sm
2809552;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 16:10:16;News.Misc.Misc.CrossLifeCycle.EN|mt-news;2c8c7ae86569bd737885236ebae2c009af9cf721;BQs0FO4Fyt
3037686;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 18:02:45;News.Misc.Misc.CrossLifeCycle.EN|mt-news;06b007ddced90c4d604b8ca9d6cfd480e1829fc6;48yv7Vm1Ud
2734019;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 12:52:58;News.Misc.Misc.CrossLifeCycle.EN|mt-news;60015a36f83f23d60b39628546c20cc5faadfb77;tlAtLZTwh8
902016;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 18:01:05;News.Misc.Misc.CrossLifeCycle.EN|mt-news;6b98e1dc202a94f6d97e5e17b43dbfb95543712a;Ljf3sZuIMY
1107869;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 23:16:24;News.Misc.Misc.CrossLifeCycle.EN|mt-news;95c26f44c8737807f476f2ff956423fc4c0daa51;QiyHyVxGT1
3086298;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 22:20:37;News.Misc.Misc.CrossLifeCycle.EN|mt-news;3ea466625e05a888f460d3773d42c2dc9468829a;kEPe7k2etf
717624;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 12:17:23;News.Misc.Misc.CrossLifeCycle.EN|mt-news;1132468411ad56d1ecf12153e75914b5cc17d9eb;LcwSGS7IAr
2491335;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 05:50:51;News.Misc.Misc.CrossLifeCycle.EN|mt-news;9e8377113a6bbb2e064b4285ce5b1f41c0ddbf72;rOIVCeh7Cz
